id,country,iso,admin_level_name,pcode,region,category,measure,targeted_pop_group,comments,non_compliance,date_implemented,source,source_type,link,entry_date,alternative_source
4088,Sri Lanka,LKA,,,Asia,Public health measures,Strengthening the public health system,t,World Bank fast-tracks $128 million COVID-19 Coronavirus support for Sri Lanka,Not applicable,2020-04-03,Colombo Page,Media,http://www.colombopage.com/archive_20A/Apr03_1585893306CH.php,2020-04-07,http://www.colombopage.com/archive_20A/Apr03_1585923397CH.php
4089,Sri Lanka,LKA,,,Asia,Governance and socio-economic measures,Economic measures,t,low income vulnerable families have been granted a host of financial and material benefits in the face of the COVID-19 outbreak.,Not applicable,2020-04-01,news/lk,Government,https://news.lk/news/political-current-affairs/item/29919-many-material-financial-assistance-for-those-affected-by-the-coronavirus,2020-04-07,
4090,Sri Lanka,LKA,,,Asia,Public health measures,Strengthening the public health system,t,Government hospitals introduced to care for suspected Coronavirus patients,Not applicable,2020-04-01,news.lk,Government,https://news.lk/news/political-current-affairs/item/29923-government-hospitals-introduced-to-care-for-suspected-coronavirus-patients,2020-04-07,
4091,Sri Lanka,LKA,,,Asia,Movement restrictions,Border closure,t,"All types of visas for foreigners in Sri Lanka granted extension until May 12, 2020. The Immigration and Emigration Department extended the validity period of all types of visas issued to foreigners who are currently residing in Sri Lanka until May 12, 2020",Not applicable,2020-04-02,news.lk,Government,https://news.lk/news/political-current-affairs/item/29930-all-types-of-visas-granted-extension-until-may-12-2020,2020-04-07,
4092,Sri Lanka,LKA,,,Asia,Governance and socio-economic measures,Economic measures,f,Central Bank of Sri Lanka further reduces policy interest rates by 25 bp,Not available,2020-04-03,Colombo Page,Media,http://www.colombopage.com/archive_20A/Apr03_1585927343CH.php,2020-04-07,
4093,Sri Lanka,LKA,,,Asia,Governance and socio-economic measures,Economic measures,f,Cabinet approval for the implementation of a food security programme,Not applicable,2020-04-03,news/lk,Government,https://news.lk/news/political-current-affairs/item/29935-special-programme-for-food-security-in-the-face-of-the-current-crisis-min-ramesh-pathirana,2020-04-07,
4094,Sri Lanka,LKA,,,Asia,Governance and socio-economic measures,Emergency administrative structures activated or established,t,"Presidential Task Force entrusted to provide services, especially food to sustain overall community life in Sri Lanka",Not applicable,2020-04-03,Colombo Page,Media,http://www.colombopage.com/archive_20A/Apr03_1585937172CH.php,2020-04-07,
4095,Sri Lanka,LKA,,,Asia,Movement restrictions,Surveillance and monitoring,f,State intelligence service rendering significant service to prevent the spread of Coronavirus,Not applicable,2020-04-04,news.lk,Government,https://news.lk/news/political-current-affairs/item/29938-state-intelligence-service-rendering-significant-service-to-prevent-the-spread-of-coronavirus-dig-ajith-rohana,2020-04-07,
4096,Sri Lanka,LKA,,,Asia,Public health measures,Strengthening the public health system,t,Health Minister offers solutions to PHI issues - strike averted,Not applicable,2020-04-04,news.lk,Government,https://news.lk/news/political-current-affairs/item/29939-health-minister-offers-solutions-to-phi-issues,2020-04-07,
4097,Sri Lanka,LKA,,,Asia,Movement restrictions,Curfews,t,Sri Lanka utility regulator to provide solutions for electrical and plumbing issues of households during curfew,Not applicable,2020-04-04,Colombo Page,Media,http://www.colombopage.com/archive_20A/Apr04_1586009684CH.php,2020-04-07,
4098,Sri Lanka,LKA,,,Asia,Movement restrictions,International flights suspension,t,Sri Lanka extends closure of airports for passenger flight arrivals indefinitely,Not applicable,2020-04-04,Colombo Page,Media,http://www.colombopage.com/archive_20A/Apr04_1586013188CH.php,2020-04-07,
4099,Sri Lanka,LKA,,,Asia,Movement restrictions,Curfews,t,"To facilitate the pensioners who are senior citizens of this country to draw their pensions, the Army during past two days, including today (3) provided transport services to take them to their banks from their homes",Not applicable,2020-04-03,news.lk,Government,https://news.lk/news/political-current-affairs/item/29940-2020-04-04-04-30-12,2020-04-07,
4100,Sri Lanka,LKA,,,Asia,Public health measures,Strengthening the public health system,f,All decisions on the COVID-19 Prevention Program according to expert advice,Not applicable,2020-04-04,Colombo Page,Media,http://www.colombopage.com/archive_20A/Apr04_1586018075CH.php,2020-04-07,https://news.lk/news/political-current-affairs/item/29944-corona-prevention-programme-forge-ahead-more-systematically-all-decisions-based-on-specialist-advice
4101,Sri Lanka,LKA,,,Asia,Social distancing,Changes in prison-related policies,t,2961 prisoners released on bail to ease overcrowding,Not applicable,2020-03-17,news.lk,Government,https://news.lk/news/political-current-affairs/item/29943-marking-a-new-page-in-the-prison-history-2961-prisoners-released-on-bail,2020-04-07,http://www.colombopage.com/archive_20A/Apr05_1586097044CH.php
4102,Sri Lanka,LKA,,,Asia,Governance and socio-economic measures,Economic measures,t,Sri Lanka conducts first online tea auctions amid COVID-19 pandemic,Not applicable,2020-04-05,Colombo Page,Media,http://www.colombopage.com/archive_20A/Apr05_1586062451CH.php,2020-04-07,
4103,Sri Lanka,LKA,"Bambalapitiya, Rajagiriya",,Asia,Public health measures,Psychological assistance and medical social work,t,Army musical programme to provide mental peace for people confined to their homes due to Covid-19,Not applicable,2020-04-05,news.lk,Government,https://news.lk/news/political-current-affairs/item/29946-army-programme-to-provide-mental-peace-for-people-confined-to-their-homes-due-to-covid-19,2020-04-07,
4104,Sri Lanka,LKA,,,Asia,Movement restrictions,Curfews,t,In 19 districts curfew will be lifted at 6am (6th) and will be re-imposed at 2pm on the same day. The re-imposed curfew will continue until further notice.,Not applicable,2020-04-06,Colombo Page,Media,http://www.colombopage.com/archive_20A/Apr05_1586096305CH.php,2020-04-07,https://news.lk/news/political-current-affairs/item/29948-curfew-notice-05-04-2020
4105,Sri Lanka,LKA,,,Asia,Social distancing,Public services closure,t,6-10 April has been declared a period of work from home for the public as well as for the private sector institutes. The last week was also a period of work from home,Not applicable,2020-04-06,Colombo Page,Media,http://www.colombopage.com/archive_20A/Apr05_1586096305CH.php,2020-04-07,https://news.lk/news/political-current-affairs/item/29948-curfew-notice-05-04-2020
4106,Sri Lanka,LKA,"districts of Colombo, Gampaha, Kalutara, Puttalam, Kandy and Jaffna",,Asia,Movement restrictions,Curfews,t,"The curfew currently in force in the districts of Colombo, Gampaha, Kalutara, Puttalam, Kandy and Jaffna which have been identified as High Risk Zones in the wake of COVID–19 pandemic will be in effect until further notice.",Arrest/Detention,2020-04-06,Colombo Page,Media,http://www.colombopage.com/archive_20A/Apr05_1586096305CH.php,2020-04-07,https://news.lk/news/political-current-affairs/item/29948-curfew-notice-05-04-2020
4107,Sri Lanka,LKA,,,Asia,Movement restrictions,Curfews,f,Postal Department to assist home delivery of essential goods,Not applicable,2020-04-05,Colombo Page,Media,http://www.colombopage.com/archive_20A/Apr05_1586104022CH.php,2020-04-07,
4108,Sri Lanka,LKA,,,Asia,Movement restrictions,Curfews,t,there is no restriction placed on the farmers and small tea estates and export crop manufacturing processes in any district and they can engage in their work.,Not applicable,2020-04-06,news.lk,Government,https://news.lk/news/political-current-affairs/item/29948-curfew-notice-05-04-2020,2020-04-07,
4109,Sri Lanka,LKA,,,Asia,Governance and socio-economic measures,Economic measures,f,CAA requests public to use hotline to notify of errant traders selling above market prices,Not applicable,2020-04-05,Colombo Page,Media,http://www.colombopage.com/archive_20A/Apr05_1586110929CH.php,2020-04-07,
4110,Sri Lanka,LKA,,,Asia,Public health measures,Testing policy,f,Covid-19 testing to be increased,Not applicable,2020-04-05,news.lk,Government,https://news.lk/news/political-current-affairs/item/29949-covid-19-testing-to-be-increased-to-determine-if-there-are-more-infections,2020-04-07,
4111,Sri Lanka,LKA,,,Asia,Movement restrictions,Border closure,t,Sri Lanka Navy retrieves Sri Lankan crew member aboard Italy-bound cruise ship,Not applicable,2020-04-06,Colombo Page,Media,http://www.colombopage.com/archive_20A/Apr06_1586149693CH.php,2020-04-07,
4112,Sri Lanka,LKA,,,Asia,Governance and socio-economic measures,Economic measures,t,"the government has taken steps to ensure that all senior citizens, disabled persons and those with kidney ailments as well as farmers and fishery pensions have been paid through the post offices.",Not applicable,2020-04-07,news/lk,Government,https://news.lk/news/political-current-affairs/item/29954-country-s-state-mechanism-completely-functional-state-officers-working-with-commitment,2020-04-07,
4113,Sri Lanka,LKA,,,Asia,Public health measures,Strengthening the public health system,t,"A large number of drugs needed for daily health services, including medicine for non-communicable diseases, will be brought from India tomorrow (07) at the request of the government.",Not applicable,2020-04-07,Colombo Page,Media,http://www.colombopage.com/archive_20A/Apr06_1586191397CH.php,2020-04-07,
4114,Sri Lanka,LKA,,,Asia,Governance and socio-economic measures,Economic measures,t,Sri Lanka takes measures to restrict forex outflow further,Not applicable,2020-04-06,Colombo Page,Media,http://www.colombopage.com/archive_20A/Apr06_1586197127CH.php,2020-04-07,
4115,Sri Lanka,LKA,Colombo,,Asia,Governance and socio-economic measures,Economic measures,t,Payments for public beneficiaries in Colombo to begin 8th,Not applicable,2020-04-08,Colombo Page,Media,http://www.colombopage.com/archive_20A/Apr07_1586240813CH.php,2020-04-07,
4116,Sri Lanka,LKA,"Colombo, Kalutara and Kandy",,Asia,Lockdown,Full lockdown,t,"Continued: The areas in Colombo, Kalutara and Kandy which have been demarcated as isolated areas will remain in that status until further notice and no one is permitted to enter or leave these isolated villages until further notice.",Arrest/Detention,2020-04-06,news.lk,Government,https://news.lk/news/political-current-affairs/item/29955-latest-curfew-notice-curfew-imposed-in-all-districts-effective-until-further-notice,2020-04-07,
365,Sudan,SDN,,,Africa,Movement restrictions,Checkpoints within the country,f,"Checkpoints are used to monitor the movement of people. The checkpoints are at Khartoum Airport, Port Sudan Airport, and Port Sudan Port. In addition to four checkpoints in the Northern State and two isolation centers in Khartoum.",Not applicable,2020-01-20,US Embassy,Government,https://sd.usembassy.gov/covid-19-information/,2020-03-15,
371,Sudan,SDN,,,Africa,Governance and socio-economic measures,Emergency administrative structures activated or established,f,The Health Emergencies and Epidemics Control Directorate activated the Incident Management System (IMS) on the alert mode to prepare for the possibility of importing the virus. The Sudanese Ministry of Health has prioritized 16 official points of entry.,Not applicable,2020-01-20,US Embassy,Government,https://sd.usembassy.gov/covid-19-information/,2020-03-15,
810,Sudan,SDN,,,Africa,Movement restrictions,Border closure,f,"Sudan closes all airports, ports and land crossings. Only humanitarian, commercial and technical support shipments were excluded from the restrictions.",,2020-03-16,Aljazeera,Media,https://www.aljazeera.com/news/2020/03/coronavirus-travel-restrictions-border-shutdowns-country-200318091505922.html,2020-03-17,
811,Sudan,SDN,,,Africa,Movement restrictions,International flights suspension,f,closure of all airports,,2020-03-16,Aljazeera,Media,https://www.aljazeera.com/news/2020/03/coronavirus-travel-restrictions-border-shutdowns-country-200318091505922.html,2020-03-17,
815,Sudan,SDN,,,Africa,Governance and socio-economic measures,State of emergency declared,f,declaration of health emergency,,2020-03-16,Anadolu,Media,https://www.aa.com.tr/en/africa/sudan-declares-health-emergency-over-coronavirus/1768166,2020-03-17,
818,Sudan,SDN,,,Africa,Social distancing,Schools closure,f,closure of all schools and education institutions for one month,,2020-03-15,DabangaSudan,Media,https://www.dabangasudan.org/en/all-news/article/coronavirus-measures-sudan-s-council-of-ministers-issue-directions,2020-03-17,
1748,Sudan,SDN,,,Africa,Governance and socio-economic measures,Emergency administrative structures activated or established,f,"A government-sponsored call centre has been activated to answer all questions related to COVID-19. The call centre, for all Sudanese residents, operates 24 hours a day/7 days a week.",,2020-03-19,ReliefWeb,Other organisations,https://reliefweb.int/report/sudan/sudan-flash-update-20-march-2020-20-march-2020-two-cases-covid-19-have-been-confirmed,2020-03-23,
2994,Sudan,SDN,,,Africa,Movement restrictions,Curfews,f,Curfew of 8pm - 6am.,,2020-03-24,Dabanga News,Media,https://www.dabangasudan.org/en/all-news/article/coronavirus-sudan-needs-a-total-lock-down-for-two-weeks,2020-03-29,
2995,Sudan,SDN,,,Africa,Movement restrictions,Border closure,f,All borders have been closed and all air traffic has been banned.,,2020-03-24,Dabanga News,Media,https://www.dabangasudan.org/en/all-news/article/coronavirus-sudan-needs-a-total-lock-down-for-two-weeks,2020-03-29,
2996,Sudan,SDN,,,Africa,Movement restrictions,Domestic travel restrictions,f,Public transport has been stopped.,,2020-03-26,Dabanga News,Media,https://www.dabangasudan.org/en/all-news/article/coronavirus-sudan-needs-a-total-lock-down-for-two-weeks,2020-03-29,
3606,Sudan,SDN,,,Africa,Social distancing,Limit public gatherings,f,the Government of Sudan has banned all bus transportation between cities and states.,,2020-03-26,US Embassy,Government,https://sd.usembassy.gov/covid-19-information/,2020-04-02,
3607,Sudan,SDN,,,Africa,Movement restrictions,Curfews,f,The government increased the curfew to 6pm-6am (was 8pm-6am).,,2020-03-31,US Embassy,Government,https://sd.usembassy.gov/covid-19-information/,2020-04-02,https://www.dabangasudan.org/en/all-news/article/sudan-this-week-s-news-in-brief-3
82,Suriname,SUR,,,Americas,Public health measures,Health screenings in airports and border crossings,f,,Not applicable,,Ministry of Foreign Affairs - France,Government,https://www.diplomatie.gouv.fr/fr/conseils-aux-voyageurs/conseils-par-pays-destination/suriname/,2020-03-14,
83,Suriname,SUR,,,Americas,Public health measures,Introduction of quarantine policies,t,Travellers from China and those with syntoms for 14 days or from risky areas,Not applicable,,Ministry of Foreign Affairs - France,Government,https://www.diplomatie.gouv.fr/fr/conseils-aux-voyageurs/conseils-par-pays-destination/suriname/,2020-03-14,
2372,Suriname,SUR,,,Americas,Public health measures,General recommendations,f,To the population to avoid large gatherings,Not applicable,2020-03-14,Government,Government,http://www.gov.sr/actueel/2020/suriname-noteert-eerste-covid-19-geval/,2020-03-25,
2373,Suriname,SUR,,,Americas,Movement restrictions,Border closure,f,"Closure of all air, land and sea borders",Not applicable,2020-03-14,Ministry of Foreign Affairs and Europe - France,Government,https://www.diplomatie.gouv.fr/fr/conseils-aux-voyageurs/conseils-par-pays-destination/suriname/,2020-03-25,
3581,Suriname,SUR,,,Americas,Movement restrictions,International flights suspension,f,Total closure of airspace: no more flights to and from Suriname;,Not applicable,2020-03-14,Ministry of Europe and Foreign Affairs in France,Government,https://www.diplomatie.gouv.fr/fr/conseils-aux-voyageurs/conseils-par-pays-destination/suriname/,2020-04-02,
3582,Suriname,SUR,,,Americas,Movement restrictions,Curfews,f,the authorities introduced a curfew between 8 p.m. and 6 a.m. in effect until April 12. This measure is renewable.,Not applicable,2020-03-29,Ministry of Europe and Foreign Affairs in France,Government,https://www.diplomatie.gouv.fr/fr/conseils-aux-voyageurs/conseils-par-pays-destination/suriname/,2020-04-02,
3583,Suriname,SUR,,,Americas,Public health measures,Introduction of quarantine policies,f,Residents returning to Suriname on future repatriation flights will be placed under 14-day quarantine upon arrival.,Not applicable,,U.S. Embassy in Suriname,Government,https://sr.usembassy.gov/covid-19-information/,2020-04-02,
3584,Suriname,SUR,,,Americas,Social distancing,Limit public gatherings,f,Max 10 person gatherings in public,Not available,2020-03-27,Government,Government,https://covid-19.sr/president-kondigt-strengere-maatregel-aan/,2020-04-02,
3585,Suriname,SUR,,,Americas,Social distancing,Limit public gatherings,t,Gambling institutions and casinos to be closed,Not applicable,2020-03-28,Government,Government,https://covid-19.sr/president-kondigt-strengere-maatregel-aan/,2020-04-02,
3586,Suriname,SUR,,,Americas,Movement restrictions,Surveillance and monitoring,f,People who are under quarantine after returning home are given an armband to identify them and ensure their compliance with the quarantine measure,Not available,2020-03-26,Government,Government,https://covid-19.sr/strenger-toezicht-bij-verplichte-thuisquarantaine/,2020-04-02,
463,Sweden,SWE,,,Europe,Social distancing,Limit public gatherings,f,limit of public gatherings to 500 persons,Not applicable,2020-03-12,Government,Government,https://www.krisinformation.se/en/news/2020/march/the-government-has-decided-to-limit-public-gatherings-and-events-in-sweden,2020-03-16,
2374,Sweden,SWE,,,Europe,Governance and socio-economic measures,Emergency administrative structures activated or established,f,,Not applicable,2020-02-01,Government,Government,https://www.government.se/government-policy/the-governments-work-in-response-to-the-virus-responsible-for-covid-19/,2020-03-25,
2380,Sweden,SWE,,,Europe,Movement restrictions,Border closure,t,For all non-EEA or Swiss citizen that travel to Sweden for non-essential travel,Not applicable,2020-03-19,Government,Government,https://www.government.se/press-releases/2020/03/temporary-ban-on-travel-to-sweden-due-to-covid-19/,2020-03-25,
2381,Sweden,SWE,,,Europe,Governance and socio-economic measures,Economic measures,f,SEK 1 billion to culture and sport; Credit guarantees for airlines due to SARS-CoV-2; Increased loan facilities and credit guarantees for Swedish businesses (implemented on 20.03.2020),Not applicable,2020-03-17,Government,Government,https://www.government.se/articles/2020/03/economic-measures-in-response-to-covid-19/,2020-03-25,
2382,Sweden,SWE,,,Europe,Governance and socio-economic measures,Economic measures,f,Crisis package for Swedish businesses and jobs,Not applicable,2020-03-11,Government,Government,https://www.government.se/articles/2020/03/economic-measures-in-response-to-covid-19/,2020-03-25,
2383,Sweden,SWE,,,Europe,Public health measures,Strengthening the public health system,f,"Additional funding for relevant government agencies, including the Public Health Agency of Sweden, National Board of Health and Welfare, Swedish Medical Products Agency,Swedish Civil Contingencies Agency",Not applicable,,Government,Government,https://www.government.se/articles/2020/03/economic-measures-in-response-to-covid-19/,2020-03-25,
2384,Sweden,SWE,,,Europe,Governance and socio-economic measures,Economic measures,f,"Sick day payment from day one, also for self-employed persons; the requirement for medical certificates is also waved",Not applicable,2020-03-11,Government,Government,https://www.government.se/press-releases/2020/03/sickness-benefit-qualifying-day-temporarily-discontinued/,2020-03-25,https://www.government.se/press-releases/2020/03/medical-certificate-requirement-during-sick-pay-period-to-be-suspended/
2385,Sweden,SWE,,,Europe,Public health measures,General recommendations,f,Recommendation against all non-essential travels,Not applicable,2020-03-14,Government,Government,https://www.government.se/press-releases/2020/03/ministry-for-foreign-affairs-advises-against-non-essential-travel-to-all-countries/,2020-03-25,
2386,Sweden,SWE,,,Europe,Public health measures,Strengthening the public health system,f,Expansion of capacities of beds for intensive care,Not applicable,2020-03-20,Government,Government,https://www.government.se/articles/2020/03/s-work-in-the-areas-of-public-health-medical-care-social-care-and-social-insurance-with-regard-to-the-covid-19-virus/,2020-03-25,
2387,Sweden,SWE,,,Europe,Governance and socio-economic measures,Economic measures,f,Government assumes sick-pay; short-term work implemented; tax deferrals;,Not applicable,2020-03-16,Government,Government,https://www.government.se/press-releases/2020/03/crisis-package-for-swedish-businesses-and-jobs/,2020-03-25,
3587,Sweden,SWE,,,Europe,Public health measures,General recommendations,f,"For employers, general population, sport clubs, etc. on how to avoid spreading corona",Not applicable,2020-04-01,Government,Government,https://www.krisinformation.se/en/news/2020/april/public-health-agency-of-sweden-advice-for-reducing-infection,2020-04-02,
3588,Sweden,SWE,,,Europe,Public health measures,Strengthening the public health system,f,Ban on taking more medications from pharmacies than you need for a period of 3 months.,Not applicable,2020-04-01,Government,Government,https://www.krisinformation.se/en/news/2020/april/limited-quantity-of-medications,2020-04-02,
3589,Sweden,SWE,,,Europe,Social distancing,Limit public gatherings,f,Ban on visiting retirement homes,Not applicable,2020-04-01,Government,Government,https://www.krisinformation.se/en/news/2020/march/national-ban-on-visiting-retirement-homes,2020-04-02,
3590,Sweden,SWE,,,Europe,Social distancing,Limit public gatherings,f,Max 50 person gatherings in public,Not available,2020-03-29,Government,Government,https://www.krisinformation.se/en/news/2020/march/further-restriction-of-gatherings,2020-04-02,
3591,Sweden,SWE,,,Europe,Social distancing,Limit public gatherings,f,"Restaurants, bars and cafés throughout the entire country need to take special measures to reduce the risk of spreading COVID-19",Not applicable,2020-03-25,Government,Government,https://www.krisinformation.se/en/news/2020/march/public-health-agency-of-sweden-ban-on-crowding-in-restaurants-cafes-and-bars,2020-04-02,
3592,Sweden,SWE,,,Europe,Governance and socio-economic measures,Economic measures,t,"SME economic package, including easier loans, tax deferrals and cuts, social security contribution reduced; Almi Företagspartner AB receives SEK 3 billion capital injection to increase lending to small and medium-sized enterprises",Not applicable,2020-03-25,Government,Government,https://www.government.se/press-releases/2020/03/crisis-package-for-small-enterprises-in-sweden/,2020-04-02,https://www.government.se/articles/2020/03/almi-receives-sek-3-billion-capital-injection-to-increase-lending-to-small-and-medium-sized-enterprises/
3593,Sweden,SWE,,,Europe,Governance and socio-economic measures,Economic measures,f,The Government appoints a coordinator in response to the impact of the COVID-19 virus on the business sector,Not applicable,2020-03-13,Government,Government,https://www.government.se/press-releases/2020/03/the-government-appoints-a-coordinator-in-response-to-the-impact-of-the-covid-19-virus-on-the-business-sector/,2020-04-02,
3594,Sweden,SWE,,,Europe,Governance and socio-economic measures,Economic measures,t,Rent discounts for small companies in vulnerable sectors,Not applicable,2020-03-30,Government,Government,https://www.government.se/articles/2020/03/temporary-discount-for-fixed-rental-costs-in-vulnerable-sectors/,2020-04-02,
3595,Sweden,SWE,,,Europe,Governance and socio-economic measures,Economic measures,f,Crisis package for jobs and transition: Temporary reinforcement of unemployment insurance; More active labour market policy; More places and more distance learning at higher education institutions; More opportunities for vocational education and training throughout the country; Removal of income ceiling for student aid,Not applicable,2020-03-30,Government,Government,https://www.government.se/press-releases/2020/03/crisis-package-for-jobs-and-transition/,2020-04-02,
514,Switzerland,CHE,,,Europe,Social distancing,Limit public gatherings,f,public or private gathers with more than 100 persons are suspended until 30 April on a federal level,Not available,2020-03-13,Government,Government,https://www.bag.admin.ch/bag/de/home/krankheiten/ausbrueche-epidemien-pandemien/aktuelle-ausbrueche-epidemien/novel-cov/massnahmen-des-bundes.html#470035798,2020-03-16,
515,Switzerland,CHE,,,Europe,Movement restrictions,Border checks,f,reinforced border checks on all borders,Not applicable,2020-02-13,government,Government,https://www.bag.admin.ch/bag/de/home/krankheiten/ausbrueche-epidemien-pandemien/aktuelle-ausbrueche-epidemien/novel-cov/massnahmen-des-bundes.html#470035799,2020-03-16,
516,Switzerland,CHE,,,Europe,Movement restrictions,Visa restrictions,t,Italian citizens without a resident permit in Switerzland are not permitted entering,Not applicable,2020-02-13,Government,Government,https://www.bag.admin.ch/bag/de/home/krankheiten/ausbrueche-epidemien-pandemien/aktuelle-ausbrueche-epidemien/novel-cov/massnahmen-des-bundes.html#470035800,2020-03-16,
518,Switzerland,CHE,,,Europe,Governance and socio-economic measures,State of emergency declared,t,emergency or necessity state declared in several states starting with Tichino and including Geneva starting 16 March,Not applicable,2020-03-16,Geneva State Government,Government,https://www.ge.ch/document/covid-19-conseil-etat-invoque-etat-necessite-renforce-mesures-contre-propagation-du-virus,2020-03-16,
519,Switzerland,CHE,,,Europe,Social distancing,Schools closure,t,schools closed on a federal level from 16 March to 4 April,Not applicable,2020-03-16,Government,Government,https://www.bag.admin.ch/bag/de/home/krankheiten/ausbrueche-epidemien-pandemien/aktuelle-ausbrueche-epidemien/novel-cov/massnahmen-des-bundes.html#470035798,2020-03-16,
684,Switzerland,CHE,,,Europe,Governance and socio-economic measures,State of emergency declared,f,"declaration of a ""special situation"" on a federal level allowing the government to introduce extraordinary measures",Not applicable,2020-03-16,Government,Government,https://www.bag.admin.ch/bag/en/home/krankheiten/ausbrueche-epidemien-pandemien/aktuelle-ausbrueche-epidemien/novel-cov/massnahmen-des-bundes.html,2020-03-16,
759,Switzerland,CHE,,,Europe,Movement restrictions,Border checks,f,Borders are open but controls intensified in a pre-Schengen fashion,Not applicable,2020-03-16,Ministry of Foreign Affairs - Italy,Government,http://www.viaggiaresicuri.it/country/CHE,2020-03-17,
827,Switzerland,CHE,,,Europe,Movement restrictions,Visa restrictions,t,"travelers from risk countries are banned from entering, definition of risk countries extended to Italy, Germany, France, Austria. An exeption are people living or working in Switzerland and people who can proof they are just transitting Switzerland",Not applicable,2020-03-19,Government of Switzerland,Government,https://www.bag.admin.ch/bag/de/home/krankheiten/ausbrueche-epidemien-pandemien/aktuelle-ausbrueche-epidemien/novel-cov/massnahmen-des-bundes.html,2020-03-20,
829,Switzerland,CHE,,,Europe,Public health measures,General recommendations,t,people above 65 years of ages and people with underlaying health issues are recommended to remain at home,Not applicable,2020-03-19,Government of Switzerland,Government,https://www.bag.admin.ch/bag/de/home/krankheiten/ausbrueche-epidemien-pandemien/aktuelle-ausbrueche-epidemien/novel-cov/massnahmen-des-bundes.html,2020-03-20,
830,Switzerland,CHE,,,Europe,Public health measures,Strengthening the public health system,f,private health institutions may be requested by cantonal authorities to accept patients; all health institutions are required to postpone non-urgent procedures; hospitals are required to communicate their capacities,Not applicable,2020-03-19,Government of Switzerland,Government,https://www.bag.admin.ch/bag/de/home/krankheiten/ausbrueche-epidemien-pandemien/aktuelle-ausbrueche-epidemien/novel-cov/massnahmen-des-bundes.html,2020-03-20,
831,Switzerland,CHE,,,Europe,Public health measures,Awareness campaigns,f,"launch of awarengess campain ""So schützen wir uns"" on 1 March",Not applicable,2020-03-01,Government of Switzerland,Government,https://www.bag.admin.ch/bag/de/home/krankheiten/ausbrueche-epidemien-pandemien/aktuelle-ausbrueche-epidemien/novel-cov/so-schuetzen-wir-uns.html,2020-03-20,
832,Switzerland,CHE,,,Europe,Public health measures,Testing policy,t,Only those who are at high risk are being testing,Not applicable,2020-03-07,Swiss Info,Media,https://www.swissinfo.ch/eng/covid-19_rapid-spread-of-coronavirus-complicates-systematic-testing/45625060,2020-03-20,
833,Switzerland,CHE,,,Europe,Social distancing,Limit public gatherings,f,Limit of public gatherings to 1000 people from 28 Feb until 15 March,Up to detention,2020-02-28,Government of Switzerland,Government,https://www.admin.ch/opc/de/classified-compilation/20200619/index.html,2020-03-20,
834,Switzerland,CHE,,,Europe,Movement restrictions,Border closure,f,Closure of several border crossings between Switzerland and Italy,Not applicable,2020-03-11,Government of Switzerland,Government,https://www.admin.ch/gov/de/start/dokumentation/medienmitteilungen.msg-id-78412.html,2020-03-20,
835,Switzerland,CHE,,,Europe,Social distancing,Public services closure,f,public establishment such as restaurants and baths have to close from 16 March to 19 April,Up to detention,2020-03-16,Government of Switzerland,Government,https://www.bag.admin.ch/bag/en/home/krankheiten/ausbrueche-epidemien-pandemien/aktuelle-ausbrueche-epidemien/novel-cov/massnahmen-des-bundes.html,2020-03-20,
836,Switzerland,CHE,,,Europe,Governance and socio-economic measures,Economic measures,f,Federal Council decides to provide ten billion Swiss Francs as immediate financial aid for the economic sector,Not applicable,2020-03-13,Government of Switzerland,Government,https://www.admin.ch/gov/de/start/dokumentation/medienmitteilungen.msg-id-78437.html,2020-03-20,
2388,Switzerland,CHE,,,Europe,Social distancing,Limit public gatherings,f,Maximum 5 person gatherings are allowed,Fines,2020-03-20,Government,Government,https://www.bag.admin.ch/bag/en/home/krankheiten/ausbrueche-epidemien-pandemien/aktuelle-ausbrueche-epidemien/novel-cov/massnahmen-des-bundes.html#-1287646412,2020-03-26,https://www.admin.ch/opc/de/official-compilation/2020/863.pdf
2389,Switzerland,CHE,,,Europe,Lockdown,Partial lockdown,f,"Reasons for leaving home are for groceries, health, help someone and work",Up to detention,,Government,Government,https://www.bag.admin.ch/bag/en/home/krankheiten/ausbrueche-epidemien-pandemien/aktuelle-ausbrueche-epidemien/novel-cov/massnahmen-des-bundes.html#-1287646412,2020-03-26,https://www.swissinfo.ch/eng/covid-19_coronavirus--what-is--essential--in-switzerland-/45642390
2390,Switzerland,CHE,Ticino,,Europe,Lockdown,Full lockdown,f,"The closure of all non-essential work, including private companies irrespective of health measures implemented as done for the rest of CH",Up to detention,2020-03-23,SwissInfo,Media,https://www.swissinfo.ch/eng/coronavirus-fallout_swiss-canton-orders-non-essential-industry-to-cease-production/45634594,2020-03-26,
2391,Switzerland,CHE,Uri,,Europe,Lockdown,Partial lockdown,t,People above 65 are ordered to stay at home,Not available,,,,,2020-03-26,https://www.swissinfo.ch/eng/coronavirus-update_swiss-infection-rate-will-take-a-week-to-slow/45633466
2392,Switzerland,CHE,,,Europe,Governance and socio-economic measures,Economic measures,f,"The government also announced an additional CHF32 billion for the labour market, including tourism, culture and sports; mostly (20 billion) used for bank loans; this is additional to the first package of CHF 10 billion",Not applicable,2020-03-20,SwissInfo,Media,https://www.swissinfo.ch/eng/coronavirus-crisis_switzerland-tightens-restrictions--announces-more-economic-aid/45631672,2020-03-26,
